gene,logFC,P.Value,adj.P.Val
CLCF1,0.711506100207296,3.61909447331289e-06,4.04095548562763e-05
MXD1,0.611840594653017,3.62404001839315e-06,4.04494067833414e-05
VMO1,0.710490343607209,3.6257079558427e-06,4.045265960755705e-05
NEK11,0.589859884251627,3.67554837346737e-06,4.099317480055373e-05
SPATS2L,0.535589347003926,3.68124663779567e-06,4.1041151817731085e-05
CCR6,0.594098567994806,3.68443457935035e-06,4.106111619944941e-05
CLDN23,0.588336984071052,3.70106390284223e-06,4.123080590474884e-05
LOC100287493,-0.783445911069646,3.78203941267112e-06,4.205057416116454e-05
XLOC_002030,-0.883141592285458,3.80202201272759e-06,4.224341130814307e-05
OR6A2,-0.73150150069093,3.81492879282835e-06,4.237079643372621e-05
SLC22A20,-0.579774312863824,3.82418278226859e-06,4.245753064046442e-05
IRX2,-1.68622549394558,3.83844850217556e-06,4.2599820461455946e-05
ABCG5,1.56475091772745,3.86427937112019e-06,4.286098687534814e-05
LOC100507520,-0.722881552676896,3.88949432656161e-06,4.3101228985291326e-05
FRMD1,-0.876097960842123,3.89314222385259e-06,4.3125391509453415e-05
MICALL1,-0.608624342901931,3.934316748557e-06,4.353511917299273e-05
RAB32,0.640502174583669,3.94134815431261e-06,4.3593654331554e-05
CREB3L3,1.51824811292997,3.95295008813932e-06,4.370552941694445e-05
PADI2,0.928764330755297,4.0157542210145e-06,4.433320249706015e-05
ACE2,1.65359564477936,4.03799644782772e-06,4.454528513842382e-05
GEN1,0.581475797161952,4.04392510076899e-06,4.457722087824422e-05
KCNIP4,-0.63239484981122,4.05749269842864e-06,4.4693251657204225e-05
ARMCX2,-0.51076095966449,4.06120780634501e-06,4.4717412893543336e-05
VNN1,1.57305985470653,4.10874734782104e-06,4.519007000664848e-05
LRRC19,1.95206746485544,4.11876230178241e-06,4.528327217537653e-05
PDZD2,-0.638269085062403,4.13391533385732e-06,4.543287353455457e-05
TOX,-0.626663937705048,4.14493025048542e-06,4.553690100981889e-05
CELA2B,-1.2783346035388,4.1492879624955e-06,4.556774089754027e-05
C2orf74,-0.71705763293749,4.16275785319874e-06,4.569859088151086e-05
NEFL,-0.99632435209804,4.18126557065446e-06,4.588462755429174e-05
LOC100506585,0.776397829002068,4.18516101748389e-06,4.591023216939775e-05
MS4A15,0.971654187149739,4.20786773703019e-06,4.6124885138322725e-05
OAS2,0.648843390249255,4.22995228478559e-06,4.6315140739671734e-05
IKBIP,0.500336069340919,4.23302298754488e-06,4.6331500766468874e-05
PLOD2,-0.721507363450201,4.24530317764008e-06,4.643132481744945e-05
TKTL1,-0.963415066620765,4.25263813855779e-06,4.6489547708896e-05
DNAJC12,0.636129032705851,4.25537237433409e-06,4.6489547708896e-05
HIST1H1D,0.594913906693574,4.26096016580457e-06,4.653329518865281e-05
RTN4R,0.526206806129434,4.28945306121114e-06,4.68270603873971e-05
LOC100505683,-0.663591385497214,4.33028393602929e-06,4.720266480416497e-05
HSD17B2,0.915472270668933,4.35795097548501e-06,4.745352254564167e-05
LOC100506966,-0.567460034189619,4.39275184834061e-06,4.7777272878991064e-05
CYP4F22,-1.12055333040625,4.41711881740415e-06,4.8006763241817e-05
FLVCR2,0.993517596124362,4.4371270410759e-06,4.8206391675836796e-05
SLC6A19,2.04687579851661,4.50736850623626e-06,4.8933337887429327e-05
FOLH1B,1.54085493888585,4.52021497754689e-06,4.9054681595327916e-05
IDH2,-0.715335335412257,4.60723845609807e-06,4.9940847130931476e-05
ANKRD65,-0.801328495678176,4.60866943715415e-06,4.9940847130931476e-05
LY75,0.653584321944033,4.61481536221863e-06,4.998901358823484e-05
TBX3,0.81945872326111,4.65631385531055e-06,5.0419952682338406e-05
PTK7,-0.843302610480113,4.66273271836926e-06,5.04708615570666e-05
XLOC_009021,0.693087371475943,4.73515418440639e-06,5.119820131395695e-05
FBXO5,0.518200508693556,4.77023809805811e-06,5.155857198445448e-05
VWA5B1,-0.584366698079043,4.80320960916553e-06,5.188324268793769e-05
ZNF512B,-0.534577210387227,4.8039694339254e-06,5.188324268793769e-05
XLOC_009723,-0.553046852841126,4.81532464986474e-06,5.195035272034691e-05
ST8SIA5,-0.942587556944793,4.85060968408319e-06,5.22926329405124e-05
TTLL7,-0.529650728794418,4.87100114105152e-06,5.2493209216436405e-05
ADSSL1,-0.51098375720343,4.87353408784178e-06,5.249510567819682e-05
SAMD13,-0.515243498607559,4.88016103614642e-06,5.2514892907459165e-05
LOC100505668,0.659675531051751,4.91579178229344e-06,5.284026660498889e-05
ASNS,-0.604280553991403,4.91787258581473e-06,5.2843305137814723e-05
IRF1,0.608312335983175,4.9226699232556e-06,5.285620157275688e-05
GFRA4,-1.09849963337172,4.92481687779751e-06,5.2859940980538074e-05
NES,-0.536330192962484,4.93347599042417e-06,5.2914230805323186e-05
LILRA6,0.514761812497195,4.93841482201433e-06,5.294787843464324e-05
TNFSF9,0.901148799159719,4.988071888057e-06,5.346077922910981e-05
XLOC_001641,-0.808368441322329,5.03214680884141e-06,5.387421873159612e-05
XLOC_l2_009571,1.2333581908986,5.03917782490756e-06,5.3890596040168624e-05
MYPN,0.623083972996448,5.04119542940869e-06,5.389256139667609e-05
CCNE2,0.566187323563652,5.04329349003157e-06,5.389538512183556e-05
RALGPS2,0.562809440480687,5.0796689252609e-06,5.42052688364442e-05
RHPN2,0.594570501010821,5.11641863083654e-06,5.4538016221626485e-05
XLOC_001656,-0.830758947246588,5.14393190183467e-06,5.4791544302688395e-05
MUC8,0.726778739597244,5.15059137289635e-06,5.484260118357896e-05
ITGA2,0.506298266851794,5.17786823892005e-06,5.5073178358806524e-05
SLC6A12,1.34322046389942,5.24181155018443e-06,5.5632487481697375e-05
EFEMP2,-0.554825085111521,5.25991356286134e-06,5.578431605390439e-05
BCL2L15,0.504601572697275,5.27985420437853e-06,5.5955411236305895e-05
SOX2,-0.681011760049387,5.2916158570283e-06,5.6059843837904716e-05
SNORD89,-0.606900161257359,5.31159714664836e-06,5.6251249349802525e-05
RORA,-0.50903215200818,5.39962577670202e-06,5.7121743097811004e-05
RET,-0.86842797956889,5.45568182339005e-06,5.76524909837421e-05
LOC93432,0.786427077370204,5.48451186544983e-06,5.793631729038088e-05
SIX4,-0.808223873413098,5.50801363729169e-06,5.8118762033727896e-05
FOLH1,1.20936189521357,5.50874854644842e-06,5.8118762033727896e-05
XLOC_006025,1.368996933154,5.69461057097032e-06,5.979035922103457e-05
GDPD2,0.947235379535311,5.71320513889311e-06,5.9921367816484916e-05
LILRB3,0.83246083588207,5.73093641515298e-06,6.006446482472032e-05
TMEM106A,0.619547684850259,5.80871030086532e-06,6.07712275976611e-05
LOC100132234,0.625527564103796,5.8266250363728e-06,6.093695963306899e-05
PRKACB,-0.68394178046657,5.83812884257292e-06,6.101384439030334e-05
FFAR3,-0.751374236472173,5.86652917385191e-06,6.125416390328945e-05
FLJ37638,-0.681901623373917,5.90732187195982e-06,6.158813317457524e-05
SLC35F3,-0.993991714041549,5.92273079838317e-06,6.172241585208674e-05
TMEM178,-0.620160284997019,5.92650164895874e-06,6.173981937596577e-05
GOLGA6L9,-0.55201422736004,5.93882969030211e-06,6.182742544674527e-05
APOL3,0.506846861283509,5.93911875718531e-06,6.182742544674527e-05
CPNE4,-0.533441403150912,5.94906837399152e-06,6.190907272480977e-05
FAM132A,0.846590008527905,5.97322823699878e-06,6.213848900138766e-05
FST,-1.10462220091346,5.97807689690625e-06,6.21669228047703e-05
NTS,1.04214360009107,6.13797480548102e-06,6.36944927907755e-05
XLOC_007054,0.784073287387547,6.22741331441476e-06,6.452890333431144e-05
LILRA4,0.66397209170349,6.22831744145371e-06,6.452890333431144e-05
KCTD17,0.549029868382873,6.22936228254531e-06,6.452890333431144e-05
GGT8P,0.878236428861115,6.237306972605e-06,6.456568415319329e-05
FABP1,2.45093513722418,6.26045320411988e-06,6.47368750044599e-05
XLOC_010356,-1.08767903711561,6.31031625840335e-06,6.520660133683461e-05
EFCAB2,-0.792015205938396,6.37664234329378e-06,6.58225378239261e-05
NPSR1,0.804225921014194,6.44411090039153e-06,6.644895829498465e-05
RCOR2,0.508576011169569,6.45733887430811e-06,6.65620045030399e-05
CPS1,2.8189206191731,6.5278809311133e-06,6.724197855014288e-05
UBE2C,0.744479716399724,6.62301510628302e-06,6.80536812347207e-05
COL4A5,-0.550411877510706,6.62752265189093e-06,6.80536812347207e-05
KIAA1456,-0.582835110471861,6.64506547948529e-06,6.82099840416045e-05
ZMAT1,-0.555237147684155,7.07819779585509e-06,7.224152428787337e-05
DNAJA1P5,0.544202231460659,7.14719529781448e-06,7.277954795986554e-05
DHDH,1.01825304663226,7.15747565094866e-06,7.285898664013828e-05
XLOC_007279,-0.838279336069598,7.20031751137211e-06,7.321900727481093e-05
CDK18,-0.601760118597527,7.21746796003391e-06,7.335854397197807e-05
PTPRR,0.927309602096082,7.25453702553664e-06,7.365513686071945e-05
CWH43,-1.46266753794946,7.25573775730852e-06,7.365513686071945e-05
LOC100129596,-0.546754372922745,7.27119766120856e-06,7.376111731708565e-05
FRMD3,0.717990332666282,7.30900425987368e-06,7.402309528756086e-05
C1orf81,0.90730332036186,7.33973704198069e-06,7.430251194961368e-05
FAM105A,0.652163384594986,7.34916619688891e-06,7.434674567785586e-05
NID2,0.544643439163875,7.41738065853289e-06,7.498520219916221e-05
ZNF503,-0.561179760606241,7.46493345241645e-06,7.53615034189959e-05
HIST2H3A,0.792540756688441,7.46742541023942e-06,7.53615034189959e-05
HOXA13,1.95206521691424,7.49714367875409e-06,7.555763320686735e-05
LOC648987,0.772939544277589,7.55164673842448e-06,7.608083453850485e-05
SYCP2,-0.831009625423297,7.71565086962519e-06,7.74146629418044e-05
LOC400128,-0.6089957276341,7.7316367257028e-06,7.754858023718563e-05
C2,0.779455453021499,7.75078033939904e-06,7.77140677633091e-05
BANK1,1.24531551224281,7.87577630697664e-06,7.872561704402364e-05
ZNF610,-0.748364266896943,7.96515886772505e-06,7.948390112214051e-05
VANGL2,-0.549003810648196,7.98992306524019e-06,7.967691178869315e-05
LOC100270804,-0.538809815196936,8.16147646472969e-06,8.127735355658291e-05
INSL4,1.07896185918592,8.20639905744906e-06,8.158648697574864e-05
SRF,0.592805017241683,8.24159340864523e-06,8.188098279015078e-05
RQCD1,0.576490106820371,8.28326697188801e-06,8.226720167956906e-05
OR4N4,-0.884522900317342,8.30995244422092e-06,8.250435217255554e-05
GAS1,-0.775521786254386,8.44581972321448e-06,8.362727426746198e-05
INCA1,0.688974113291025,8.45344798739692e-06,8.367461416423734e-05
FLJ26332,-0.521803703157323,8.51458079610288e-06,8.422298903933742e-05
GC,-1.02574282789699,8.55201909240227e-06,8.450798153581638e-05
F2,-0.568192040339528,8.56419279529046e-06,8.459983121613314e-05
LOC100287482,0.628233447151727,8.60001019585826e-06,8.492510068410032e-05
ZBTB16,-0.776712959665065,8.68198468159854e-06,8.567348390108166e-05
BCMO1,1.0098326818126,8.68454160001777e-06,8.567348390108166e-05
CIRBP,-0.624919361601644,8.70699687642555e-06,8.586618261892418e-05
XLOC_l2_007543,0.66945427792461,8.75662576635896e-06,8.629769216021364e-05
IQGAP3,0.667100605744789,8.81907921339504e-06,8.67967514813307e-05
XLOC_l2_013293,0.575561228562455,8.84531413396728e-06,8.702580909575844e-05
MKI67,0.796523823665069,8.89122316185456e-06,8.741895827386477e-05
XLOC_012981,0.509097502403231,8.97032042122487e-06,8.810319771211276e-05
ARHGAP10,-0.507743542759322,9.0229930810395e-06,8.847771793980276e-05
LOC100506459,0.610982970464256,9.03655862495167e-06,8.855164550519495e-05
E2F1,0.644715969057986,9.04166945823232e-06,8.857219401284379e-05
LRRC52,-0.678966160042156,9.13999875548658e-06,8.93226257961394e-05
DNAH14,-0.504710221754271,9.22091201569947e-06,8.996818138027093e-05
PATE3,-0.776398056852587,9.29502342354044e-06,9.05710041017926e-05
ABCC5,-0.714916688895496,9.39666450970833e-06,9.150072120984373e-05
TNFRSF6B,0.816654286858168,9.42815271007448e-06,9.177693005752528e-05
HOXB13,2.06638710579706,9.46569793657995e-06,9.205093678365705e-05
RDM1,0.670036349829804,9.48406682909668e-06,9.219905920393425e-05
PLA2G7,1.21601584268185,9.49469606085384e-06,9.227186767075816e-05
LOC100288884,-0.536708779843571,9.52459114668175e-06,9.24401204156814e-05
CD274,0.549033961359575,9.64700852629326e-06,9.35047119296525e-05
ASCL2,0.863550410194463,9.76825608467535e-06,9.455517451134361e-05
SEMA7A,0.852743380905987,9.93809907480989e-06,9.610426311632545e-05
C20orf96,-0.540437371037547,1.00890699638346e-05,9.737195011401353e-05
ANKRD50,-0.560530901543292,1.01724837892534e-05,9.808036535386445e-05
SMAD9,-0.510891520012386,1.02270693077633e-05,9.85097059379049e-05
CCND2,1.01354855174459,1.02596657635792e-05,9.875894446775812e-05
FAM180A,-0.749810440084016,1.03847562387735e-05,9.983225919040746e-05
XLOC_013940,-0.853127690748562,1.04057998148829e-05,9.996915493945037e-05
DUOXA1,-0.735910396718442,1.04605155211157e-05,0.0001004291506483333
XLOC_002953,-0.737063898650045,1.06148044678932e-05,0.00010167792493560801
PUS10,0.547591269202356,1.07115672121282e-05,0.00010247120352539828
HPX-2,-0.931094934750557,1.0764654579734e-05,0.00010287859147617003
XLOC_004442,-0.592301891201754,1.08412575758973e-05,0.00010354334664948647
AGMO,1.72616978390918,1.08495568012107e-05,0.00010358894583300197
BATF,0.531689473507802,1.09371427685469e-05,0.00010432351563844736
JAK2,0.563472616301558,1.09443014525609e-05,0.00010432407755039239
WDHD1,0.624121330495485,1.09652794045411e-05,0.00010449015276934302
SEMA3D,-0.821491842357555,1.10023165808992e-05,0.00010477513923508285
TSPAN33,-0.630800834441612,1.10464888831322e-05,0.00010512766039426461
XLOC_l2_005490,0.63380298719156,1.10857738606014e-05,0.00010546737527204724
XLOC_012016,-0.792016170591279,1.10944047303251e-05,0.00010551532887210164
LOC100505606,0.739844484180542,1.11388893351389e-05,0.00010589820534061149
THAP2,-0.520413238369708,1.11449792298254e-05,0.00010589820534061149
FAM151A,-0.719459853936228,1.11454726118998e-05,0.00010589820534061149
IKBKE,0.504737134237734,1.11581049952739e-05,0.00010598396561121828
SLCO2B1,0.677707096016357,1.11951740148488e-05,0.00010626736884637485
ITGB8,0.727249645876919,1.12017815609893e-05,0.00010629575605888072
CCDC160,-0.699749646554833,1.12690194658072e-05,0.00010682415958953052
SLC17A4,0.96390189862702,1.12720062231909e-05,0.00010682415958953052
SLC8A2,-0.797462835104444,1.14343434452488e-05,0.00010822302259870266
LOC100130456,-0.523661318617462,1.15732496182874e-05,0.00010946722233093986
CYP4F12,0.614357161940486,1.16085176683773e-05,0.00010973017601745646
MEP1A,2.36080928413692,1.16511026960544e-05,0.00011006191129271832
ABCA12,1.50779472246793,1.16822386315737e-05,0.00011032057484083802
CHI3L1,1.39097296107444,1.18331019461393e-05,0.00011163762439587215
XLOC_010308,-0.776656373892304,1.18396663382568e-05,0.00011166370807082504
ALPK3,-0.605155739897474,1.18475645550717e-05,0.00011170235070402539
TCTE1,-0.695704378702305,1.19584100589409e-05,0.0001125668657309914
PRSS53,-0.510730009807006,1.19640256502052e-05,0.00011258366500423645
NLRC5,0.563483647313136,1.19926029927702e-05,0.00011277888701780168
BATF3,0.728387896870137,1.19962842254542e-05,0.00011277888701780168
SERPINB7,0.881900322528126,1.21676041842182e-05,0.00011427981839750862
ALDH1L1,-1.12221595146725,1.21923468279877e-05,0.00011447561935492094
LOC100506327,0.613517209462084,1.22295921054271e-05,0.0001146787660479552
XLOC_011298,-0.582070999644646,1.2252688105827e-05,0.00011485869156428833
XLOC_011088,-0.842250274407569,1.22590490181174e-05,0.0001148816749185058
PKNOX2,-0.723660668639901,1.23357518103597e-05,0.00011537971807856488
XLOC_000642,0.564079414610742,1.25977542257384e-05,0.00011753104799555558
ITIH6,-0.861473943934829,1.27378170555014e-05,0.00011861184018601873
BRIP1,0.533154918545365,1.28869854366094e-05,0.00011977315876378148
C4orf48,-0.745267456037914,1.30006974129969e-05,0.00012067735172872801
SULT2B1,0.781604889733173,1.30757485716555e-05,0.00012133247162256839
TM4SF20,1.86290957628735,1.30795314448175e-05,0.00012133247162256839
PTH1R,-0.516091110169716,1.30958229304493e-05,0.00012144526484065764
BEST2,0.545841381959805,1.31079295503471e-05,0.00012151919041817053
ADH7,-1.16362624445389,1.31209240038283e-05,0.00012160129757947212
ATP1B3,0.761109492636532,1.3351561987696e-05,0.00012350510031300285
XLOC_011052,-0.566856151901984,1.33647581004909e-05,0.0001235882665378309
LOC115110,0.557540875380261,1.33854418261388e-05,0.0001237405990520815
LRP12,-0.5716861638614,1.34233921790103e-05,0.00012405240545809896
FAM169A,0.556694559068032,1.35371964605818e-05,0.00012502549641218666
CIDEB,0.848794327143021,1.36728322456887e-05,0.00012608007343467196
FAM25A,0.985370274596254,1.38459270517694e-05,0.00012747622311948595
GPR62,-0.621724226930714,1.38704972049417e-05,0.00012764073794715777
XLOC_001638,-0.717381398361012,1.3901099958192e-05,0.00012786401426333224
MORN3,-0.587978790347286,1.4006685575715e-05,0.00012871434512167369
GRHL3,0.500581935499839,1.45166144430784e-05,0.00013281888706512704
NUSAP1,0.664596403906303,1.45684973891677e-05,0.0001331692072388368
ANTXR2,0.612766531161308,1.46224751777802e-05,0.0001335470497161172
SNAI1,0.585009358374031,1.46234655637153e-05,0.0001335470497161172
MT1H,-0.924184360953934,1.46723005979144e-05,0.00013393356122464898
XLOC_003156,-1.18354953164905,1.47039123771535e-05,0.00013411501456852485
XLOC_000503,-0.755505435561348,1.47487130437803e-05,0.00013444019197599735
SPAG5-AS1,0.809539054578725,1.47838805885613e-05,0.00013471897139120603
PCK2,0.757878233115926,1.4890268865098e-05,0.00013547839672058823
CLDN15,1.45333847536029,1.49420896271208e-05,0.0001357397619665614
ATP1B2,-0.611558659974847,1.5300204500392e-05,0.00013873570189988277
TTTY16,-0.858350654482102,1.53168972144444e-05,0.00013880141083505765
C17orf76,0.576293397294537,1.53588076109938e-05,0.0001391382978026775
ZBP1,0.840428340890243,1.54836798116186e-05,0.0001399706337465083
GZMB,0.624141312444563,1.56986318476731e-05,0.00014159954210768723
ECEL1P2,0.832523608662176,1.57027666982766e-05,0.00014159954210768723
CDX1,1.23739920555438,1.5758683294354e-05,0.00014205062477610475
LOC100505912,-0.53513436020876,1.57624570367115e-05,0.00014205062477610475
BDKRB2,0.593477711567685,1.58035880239434e-05,0.00014237763483986778
OR7A17,-1.11166383248698,1.58304346646475e-05,0.00014253259717060716
E2F7,0.513155553647738,1.58327897790576e-05,0.00014253259717060716
GCNT2,-0.551093621779041,1.58676325903953e-05,0.00014269756778042785
BLM,0.544518747766094,1.58682336840356e-05,0.00014269756778042785
CPVL,0.819278128781869,1.59966013113022e-05,0.0001436321782268711
PGAM2,-0.582711607310868,1.61243037064184e-05,0.0001446903930760989
STAT1,0.647736971617963,1.6344677147944e-05,0.00014639968668813725
CCDC102B,-0.526310584118002,1.63587294676917e-05,0.0001464366254718393
LOC100131864,-1.01693440429318,1.63591136855931e-05,0.0001464366254718393
B4GALT4,0.514966594227888,1.63737155063449e-05,0.0001464366254718393
APOC2,1.08063081704725,1.66015307574702e-05,0.00014824849161365367
XLOC_000709,-1.15122832576197,1.67238674734633e-05,0.00014911438631982386
LOC284215,0.81287590107366,1.68037627335282e-05,0.00014973589424285225
C8orf4,0.612956057060541,1.68144748189262e-05,0.00014978593088166208
PON3,-0.668864791605992,1.74021101499859e-05,0.00015445883814188633
FAM84A,0.79969980109893,1.74785575591704e-05,0.00015502146875170028
ATP13A5,-0.789974513792174,1.80451048952489e-05,0.0001595395736045652
BHLHE40,0.508855046988276,1.81513404258164e-05,0.00016038231883159723
LOC100132352,-0.502619954149559,1.81792419960048e-05,0.00016058057222079623
Q8E8P5,-0.557993351485958,1.82662035208632e-05,0.00016125178404059108
TGFB3,-0.842160607519695,1.83682711945856e-05,0.0001620068288915011
SLC16A10,-0.778295358541333,1.83880763590028e-05,0.00016208421956759878
KHK,1.02348196749422,1.84807875455565e-05,0.0001627549848333277
DENND5A,-0.514102152495182,1.85169554833234e-05,0.00016297582741656424
